Region,State,Sub-Category,sales,profit,quantity,rows,orders,loss_rows,margin,sales_weighted_discount,loss_row_share,discount
West,Arizona,Storage,2590.384,-271.1709,78,21,19,11,-0.10468366852173269,0.2,0.5238095238095238,0.2
West,Arizona,Supplies,282.528,-30.1976,16,4,4,2,-0.10688356552270925,0.19999999999999998,0.5,0.2
West,Arizona,Tables,3995.3500000000004,-2281.8701,36,9,9,9,-0.5711314653284443,0.5,1.0,0.5
West,California,Accessories,37255.01,11095.656500000001,568,147,135,0,0.29782991603008563,0.0,0.0,0.0
West,California,Appliances,24175.92,6992.2318,346,94,93,0,0.2892229871707054,0.0,0.0,0.0
West,California,Art,5495.66,1614.8365,644,165,150,0,0.29383850165403247,0.0,0.0,0.0
West,California,Binders,28473.168,10002.1537,1057,276,234,0,0.3512834855608621,0.19999999999999998,0.0,0.2
West,California,Bookcases,27558.5215,1418.9915,198,52,51,17,0.0514901171312837,0.15,0.3269230769230769,0.15
West,California,Chairs,63079.368,2435.9715,466,130,121,42,0.038617563511416285,0.2,0.3230769230769231,0.2
West,California,Copiers,24559.52,7889.8519,60,17,17,0,0.3212543201170055,0.2,0.0,0.2
West,California,Envelopes,3237.3399999999997,1529.4161,149,46,45,0,0.4724298652597503,0.0,0.0,0.0
West,California,Fasteners,479.53,195.7505,148,42,42,0,0.40821325047442286,0.0,0.0,0.0
West,California,Furnishings,19996.48,5611.5606,751,191,176,0,0.280627420425995,0.0,0.0,0.0
West,California,Labels,2899.14,1370.1191000000001,349,83,80,0,0.47259501093427714,0.0,0.0,0.0
West,California,Machines,29492.016000000003,4175.4087,86,23,23,0,0.14157759510234905,0.2,0.0,0.2
West,California,Paper,16757.95,7977.5395,1091,289,249,0,0.47604507114533695,0.0,0.0,0.0
West,California,Phones,67964.536,6309.1197,691,172,161,15,0.0928295854179009,0.20000000000000004,0.0872093023255814,0.2
West,California,Storage,45112.29,7204.1372,637,160,151,0,0.15969344939039892,0.0,0.0,0.0
West,California,Supplies,15720.95,862.2003,145,43,42,0,0.05484403296238458,0.0,0.0,0.0
West,California,Tables,45430.231999999996,-303.558,281,71,69,31,-0.0066818500948883554,0.20000000000000004,0.43661971830985913,0.2
West,Colorado,Accessories,2287.992,224.5594,76,15,14,5,0.09814693408018908,0.19999999999999998,0.3333333333333333,0.2
West,Colorado,Appliances,1367.296,141.4207,38,9,9,0,0.10343093229264183,0.2,0.0,0.2
West,Colorado,Art,210.624,25.0943,32,11,10,0,0.11914264281373443,0.2,0.0,0.2
West,Colorado,Binders,508.968,-379.4919,112,28,20,28,-0.7456105295421322,0.6999999999999998,1.0,0.7
West,Colorado,Bookcases,1583.5230000000001,-2408.9163,41,9,9,9,-1.5212385926822658,0.6999999999999998,1.0,0.7
West,Colorado,Chairs,8244.816,556.5216,53,14,13,2,0.06749957791659632,0.2,0.14285714285714285,0.2
West,Colorado,Copiers,439.992,164.997,1,1,1,0,0.375,0.2,0.0,0.2
West,Colorado,Envelopes,75.6,27.0597,16,5,5,0,0.3579325396825397,0.20000000000000004,0.0,0.2
West,Colorado,Fasteners,44.519999999999996,12.6054,12,4,4,1,0.2831401617250674,0.2,0.25,0.2
West,Colorado,Furnishings,1957.568,144.13590000000002,92,24,19,3,0.07363008590250761,0.2,0.125,0.2
West,Colorado,Labels,17.96,5.9832,5,2,2,0,0.3331403118040089,0.19999999999999998,0.0,0.2
West,Colorado,Machines,3313.6890000000003,-4384.2554,13,3,3,3,-1.3230738913639752,0.7,1.0,0.7
West,Colorado,Paper,883.216,298.58820000000003,64,19,16,0,0.3380692831651601,0.2,0.0,0.2
West,Colorado,Phones,4924.656,523.1145,59,16,13,2,0.10622356160511516,0.2,0.125,0.2
West,Colorado,Storage,3387.168,-212.69979999999998,51,13,12,8,-0.06279576330432975,0.2,0.6153846153846154,0.2
West,Colorado,Supplies,1403.4,-291.69899999999996,14,5,5,1,-0.20785164600256514,0.20000000000000004,0.2,0.2
West,Colorado,Tables,1457.13,-974.8754,14,4,4,4,-0.6690380405317301,0.5,1.0,0.5
West,Idaho,Accessories,89.97,37.7874,3,1,1,0,0.42,0.0,0.0,0.0
West,Idaho,Appliances,227.84,66.0736,4,1,1,0,0.29,0.0,0.0,0.0
West,Idaho,Binders,71.656,24.634700000000002,12,5,5,0,0.3437911689181646,0.19999999999999998,0.0,0.2
West,Idaho,Chairs,338.352,4.2294,3,1,1,0,0.0125,0.2,0.0,0.2
West,Idaho,Furnishings,432.32,110.03080000000001,10,3,3,0,0.25451239822353816,0.0,0.0,0.0
West,Idaho,Paper,172.86,81.322,13,4,3,0,0.47045007520536847,0.0,0.0,0.0
West,Idaho,Phones,747.528,54.3099,9,3,3,0,0.07265266317783414,0.2,0.0,0.2
West,Idaho,Storage,477.15,28.629,5,1,1,0,0.060000000000000005,0.0,0.0,0.0
West,Idaho,Tables,1824.81,419.7063,5,2,2,0,0.23,0.0,0.0,0.0
West,Montana,Accessories,217.44,91.3248,6,1,1,0,0.42,0.0,0.0,0.0
West,Montana,Binders,502.368,157.3984,6,3,3,0,0.31331294986941843,0.2,0.0,0.2
West,Montana,Copiers,2999.95,1379.977,5,1,1,0,0.4600000000000001,0.0,0.0,0.0
West,Montana,Furnishings,63.98,21.7532,7,1,1,0,0.34,0.0,0.0,0.0
West,Montana,Labels,14.62,6.8714,2,1,1,0,0.47000000000000003,0.0,0.0,0.0
West,Montana,Paper,41.0,19.321199999999997,5,2,2,0,0.47124878048780483,0.0,0.0,0.0
West,Montana,Phones,445.544,51.733599999999996,7,2,2,0,0.11611333560770652,0.2,0.0,0.2
West,Montana,Storage,1304.45,104.94890000000001,18,4,3,0,0.08045452106251677,0.0,0.0,0.0
West,Nevada,Accessories,229.55,89.4291,5,2,2,0,0.3895844042692224,0.0,0.0,0.0
West,Nevada,Appliances,95.98,27.212600000000002,9,2,2,0,0.2835236507605751,0.0,0.0,0.0
West,Nevada,Art,214.28,59.5788,16,4,4,0,0.27804181444838527,0.0,0.0,0.0
West,Nevada,Binders,4897.184,1768.4430000000002,32,7,7,0,0.3611142648509838,0.2,0.0,0.2
West,Nevada,Bookcases,141.96,41.1684,2,1,1,0,0.29,0.0,0.0,0.0
West,Nevada,Chairs,674.352,-109.5822,3,1,1,1,-0.1625,0.19999999999999998,1.0,0.2
West,Nevada,Fasteners,4.71,0.0,1,1,1,0,0.0,0.0,0.0,0.0
West,Nevada,Furnishings,463.37999999999994,155.7951,22,5,5,0,0.33621455392982,0.0,0.0,0.0
West,Nevada,Labels,14.94,6.8724,3,1,1,0,0.46,0.0,0.0,0.0
West,Nevada,Machines,2396.4,179.73,10,1,1,0,0.075,0.2,0.0,0.2
West,Nevada,Paper,317.78,153.59199999999998,27,7,6,0,0.48332808861476495,0.0,0.0,0.0
West,Nevada,Phones,2511.056,243.6865,18,3,3,0,0.09704542630670124,0.2,0.0,0.2
West,Nevada,Storage,1325.85,238.653,5,1,1,0,0.18,0.0,0.0,0.0
West,Nevada,Supplies,86.2,24.998,5,1,1,0,0.29,0.0,0.0,0.0
West,Nevada,Tables,3355.48,437.1892,10,2,2,0,0.13029110589245058,0.0,0.0,0.0
West,New Mexico,Accessories,1163.8,264.3373,23,5,5,0,0.22713292661969414,0.0,0.0,0.0
West,New Mexico,Art,276.7,119.3198,17,4,4,0,0.43122443079147094,0.0,0.0,0.0
West,New Mexico,Binders,125.632,45.084,16,5,4,0,0.35885761589403975,0.19999999999999998,0.0,0.2
West,New Mexico,Chairs,1114.192,119.5878,7,2,1,0,0.10733141146229734,0.20000000000000004,0.0,0.2
West,New Mexico,Envelopes,28.4,13.348,5,1,1,0,0.47000000000000003,0.0,0.0,0.0
West,New Mexico,Furnishings,587.22,132.0039,12,2,2,0,0.22479462552365378,0.0,0.0,0.0
West,New Mexico,Labels,18.45,8.6715,5,1,1,0,0.47000000000000003,0.0,0.0,0.0
West,New Mexico,Paper,625.78,298.9394,28,7,5,0,0.47770686183642813,0.0,0.0,0.0
West,New Mexico,Phones,534.1279999999999,72.9455,18,4,4,1,0.13656932420693169,0.20000000000000004,0.25,0.2
West,New Mexico,Storage,279.65999999999997,78.1557,17,4,4,0,0.27946685260673676,0.0,0.0,0.0
West,New Mexico,Supplies,29.560000000000002,4.7232,3,2,2,0,0.15978349120433016,0.0,0.0,0.0
West,Oregon,Accessories,1160.304,152.1385,49,10,9,4,0.1311195169541775,0.2,0.4,0.2
West,Oregon,Appliances,535.768,54.0856,17,6,6,0,0.10094966478027803,0.2,0.0,0.2
West,Oregon,Art,461.76,65.276,51,14,12,0,0.14136347886347886,0.2,0.0,0.2
West,Oregon,Binders,281.064,-198.74110000000002,70,14,14,14,-0.7071026527765918,0.7,1.0,0.7
West,Oregon,Bookcases,356.646,-616.8158000000001,9,3,3,3,-1.7294903069149803,0.7,1.0,0.7
West,Oregon,Chairs,3841.1600000000003,106.10999999999999,27,8,7,4,0.027624467608743188,0.2,0.5,0.2
West,Oregon,Envelopes,49.52,18.0268,10,2,2,0,0.3640306946688207,0.19999999999999998,0.0,0.2
West,Oregon,Fasteners,20.024,0.1695000000000002,8,2,2,1,0.008464842189372762,0.2,0.5,0.2
West,Oregon,Furnishings,468.46400000000006,72.026,15,5,4,1,0.1537492742238464,0.2,0.2,0.2
West,Oregon,Labels,902.112,320.3328,36,6,5,0,0.35509205065446425,0.2,0.0,0.2
West,Oregon,Machines,209.91600000000003,-273.93240000000003,8,2,2,2,-1.3049619847939176,0.7,1.0,0.7
West,Oregon,Paper,953.352,324.058,79,21,16,0,0.3399143233559063,0.2,0.0,0.2
West,Oregon,Phones,4451.336,248.15030000000002,50,15,14,4,0.05574737561936462,0.19999999999999998,0.26666666666666666,0.2
West,Oregon,Storage,1991.1200000000001,-410.7729,32,7,7,3,-0.20630243280163926,0.19999999999999998,0.42857142857142855,0.2
West,Oregon,Supplies,76.744,-1.6846999999999999,20,4,4,2,-0.021952204732617532,0.2,0.5,0.2
West,Oregon,Tables,1671.8600000000001,-1048.8971,18,5,5,5,-0.6273833335327119,0.5,1.0,0.5
West,Utah,Accessories,194.73000000000002,41.322300000000006,19,2,2,0,0.2122030503774457,0.0,0.0,0.0
West,Utah,Appliances,1089.75,305.13,3,1,1,0,0.27999999999999997,0.0,0.0,0.0
West,Utah,Art,100.05,28.8803,10,4,4,0,0.28865867066466766,0.0,0.0,0.0
West,Utah,Binders,759.592,262.25780000000003,43,12,9,0,0.3452614034902948,0.20000000000000004,0.0,0.2
West,Utah,Bookcases,2699.8,218.2624,10,2,2,0,0.08084391436402696,0.0,0.0,0.0
West,Utah,Copiers,1499.95,449.985,5,1,1,0,0.3,0.0,0.0,0.0
West,Utah,Fasteners,10.0,2.5328,7,2,2,0,0.25328,0.0,0.0,0.0
West,Utah,Furnishings,165.17,54.570899999999995,11,3,3,0,0.33039232306108857,0.0,0.0,0.0
West,Utah,Labels,30.15,14.616,10,2,2,0,0.4847761194029851,0.0,0.0,0.0
West,Utah,Paper,1152.28,553.4284,53,11,9,0,0.4802898601034471,0.0,0.0,0.0
West,Utah,Phones,615.2239999999999,90.42779999999999,21,4,4,0,0.14698353770334058,0.20000000000000004,0.0,0.2
West,Utah,Storage,901.58,153.7654,14,6,5,0,0.1705510326316023,0.0,0.0,0.0
West,Utah,Supplies,44.4,12.432,5,1,1,0,0.28,0.0,0.0,0.0
West,Utah,Tables,1957.38,358.92240000000004,8,2,2,0,0.18336878889127303,0.0,0.0,0.0
West,Washington,Accessories,15119.16,4263.2735999999995,198,53,48,0,0.2819782051383807,0.0,0.0,0.0
West,Washington,Appliances,1969.35,591.8608,54,17,16,0,0.30053611597735297,0.0,0.0,0.0
West,Washington,Art,1063.84,320.16790000000003,109,34,31,0,0.30095493683260643,0.0,0.0,0.0
West,Washington,Binders,18156.128,6061.8114000000005,365,86,76,0,0.33387137389646077,0.2,0.0,0.2
West,Washington,Bookcases,3144.46,570.0054,28,10,10,0,0.18127290536371904,0.0,0.0,0.0
West,Washington,Chairs,16386.872,692.9453,119,34,31,12,0.042286612112427555,0.2,0.35294117647058826,0.2
West,Washington,Copiers,20249.829999999998,9442.4242,17,5,5,0,0.46629646767404964,0.0,0.0,0.0
West,Washington,Envelopes,512.72,245.7604,19,6,6,0,0.4793267280386956,0.0,0.0,0.0
West,Washington,Fasteners,263.2,62.033199999999994,64,15,15,0,0.2356884498480243,0.0,0.0,0.0
West,Washington,Furnishings,3426.5,1054.8443,173,49,48,0,0.30784891288486793,0.0,0.0,0.0
West,Washington,Labels,1153.89,560.5303,61,17,17,0,0.48577446723691164,0.0,0.0,0.0
West,Washington,Machines,6066.152,615.0637,21,7,7,0,0.10139272804242294,0.19999999999999998,0.0,0.2
West,Washington,Paper,3318.74,1570.4083,218,59,51,0,0.47319413391829435,0.0,0.0,0.0
West,Washington,Phones,9101.568,698.582,116,35,32,5,0.0767540274379096,0.20000000000000004,0.14285714285714285,0.2
West,Washington,Storage,13163.2,1731.6766,182,49,44,0,0.13155437887443783,0.0,0.0,0.0
West,Washington,Supplies,483.34000000000003,45.274300000000004,30,9,9,0,0.09366967352174453,0.0,0.0,0.0
West,Washington,Tables,25062.32,4875.99,109,21,21,0,0.1945546142575787,0.0,0.0,0.0
West,Wyoming,Chairs,1603.136,100.196,4,1,1,0,0.0625,0.2,0.0,0.2
