Region,State,City,sales,profit,quantity,rows,orders,loss_rows,margin,sales_weighted_discount,loss_row_share
West,Colorado,Broomfield,793.504,62.445,23,5,2,3,0.07869525547445255,0.2180868653466145,0.6
West,Colorado,Colorado Springs,3694.009,-956.6841000000001,110,25,9,9,-0.2589826121159965,0.33574479650699285,0.36
West,Colorado,Commerce City,146.352,-32.9292,3,1,1,1,-0.225,0.2,1.0
West,Colorado,Denver,12198.793,-244.92000000000002,164,44,17,13,-0.020077396181736998,0.22335300713767342,0.29545454545454547
West,Colorado,Englewood,124.056,13.7547,6,2,1,0,0.1108749274521184,0.2,0.0
West,Colorado,Fort Collins,935.252,-252.6926,20,7,5,3,-0.2701866448828765,0.2982387634562664,0.42857142857142855
West,Colorado,Greeley,30.351999999999997,10.3614,5,2,1,0,0.3413745387453875,0.20000000000000004,0.0
West,Colorado,Littleton,72.294,-98.8018,1,1,1,1,-1.3666666666666667,0.7,1.0
West,Colorado,Longmont,915.088,34.8252,10,3,2,2,0.038056667774028295,0.2,0.6666666666666666
West,Colorado,Louisville,5070.416,-3406.2095000000004,90,24,12,8,-0.671781072795605,0.47411005329740197,0.3333333333333333
West,Colorado,Loveland,20.964000000000002,4.4778,8,4,3,2,0.21359473382942185,0.2283342873497424,0.5
West,Colorado,Parker,1067.942,-164.1893,24,8,2,5,-0.15374364899966478,0.2664670927821923,0.625
West,Colorado,Pueblo,1686.9379999999999,-900.9719,42,8,4,5,-0.5340871448743226,0.42817732483351495,0.625
West,Colorado,Thornton,765.248,140.8398,47,10,3,0,0.18404464957765324,0.19999999999999998,0.0
West,Idaho,Boise,1094.47,221.9373,9,4,3,0,0.20278061527497326,0.056297568686213426,0.0
West,Idaho,Caldwell,455.63199999999995,58.6966,11,3,1,0,0.12882457772939565,0.1485198581311234,0.0
West,Idaho,Lewiston,9.584,3.3544,1,1,1,0,0.35000000000000003,0.2,0.0
West,Idaho,Meridian,329.052,95.214,11,4,2,0,0.28935852084169067,0.012953575726632874,0.0
West,Idaho,Pocatello,1344.942,181.35590000000002,25,7,3,0,0.13484291515916672,0.0683735060694067,0.0
West,Idaho,Twin Falls,1148.806,266.1649,7,2,1,0,0.23168829201797342,0.0035542989852072504,0.0
West,Montana,Billings,8.288,2.6936,2,1,1,0,0.325,0.2,0.0
West,Montana,Bozeman,43.66,20.8106,5,2,1,0,0.4766513971598718,0.0,0.0
West,Montana,Great Falls,4605.58,1582.7071,30,8,3,0,0.343649898601262,0.004849769193022378,0.0
West,Montana,Helena,443.84,74.62219999999999,17,3,2,0,0.16812860490266762,0.1531903388608508,0.0
West,Montana,Missoula,487.984,152.495,2,1,1,0,0.3125,0.2,0.0
West,Nevada,Henderson,1888.0580000000002,393.044,13,3,2,0,0.20817368957945145,0.0006067610211126988,0.0
West,Nevada,Las Vegas,1834.02,332.4433,61,13,8,0,0.18126481717756623,0.14381958757265462,0.0
West,Nevada,North Las Vegas,9801.002,2247.6899000000003,58,16,7,1,0.22933266415005324,0.1249323691598063,0.0625
West,Nevada,Reno,644.062,115.0527,17,4,3,0,0.17863606298772478,0.19740708192689524,0.0
West,Nevada,Sparks,2561.96,228.536,19,3,3,0,0.08920357851020312,0.18707552030476668,0.0
West,New Mexico,Albuquerque,2220.16,634.0880999999999,65,14,7,1,0.285604686148746,0.04927212453156529,0.07142857142857142
West,New Mexico,Carlsbad,419.34,157.7661,35,11,5,0,0.3762247817999714,0.04899127199885535,0.0
West,New Mexico,Clovis,111.42,11.635200000000001,10,2,1,0,0.1044264943457189,0.018093699515347336,0.0
West,New Mexico,Farmington,718.72,169.4115,11,3,3,0,0.23571279496883346,0.0,0.0
West,New Mexico,Las Cruces,98.77,43.9394,9,3,3,0,0.4448658499544396,0.0,0.0
West,New Mexico,Rio Rancho,1114.192,119.5878,7,2,1,0,0.10733141146229734,0.20000000000000004,0.0
West,New Mexico,Santa Fe,100.92,20.688000000000002,14,2,2,0,0.20499405469678955,0.0,0.0
West,Oregon,Eugene,1465.032,134.03719999999998,23,6,1,3,0.09149097084568801,0.2,0.5
West,Oregon,Gresham,2133.424,150.86440000000002,28,5,4,2,0.07071468212600965,0.2061759875205304,0.4
West,Oregon,Hillsboro,87.838,1.5455000000000005,14,4,2,2,0.017594890594048142,0.22366857168879073,0.5
West,Oregon,Medford,90.218,19.700899999999997,10,4,3,1,0.21836994834733642,0.2541022855749407,0.25
West,Oregon,Portland,4051.869,9.757299999999997,92,24,15,7,0.002408098583641277,0.2317390567167892,0.2916666666666667
West,Oregon,Redmond,1043.027,-174.45000000000002,42,8,4,4,-0.1672535802045393,0.3082086082143607,0.5
West,Oregon,Salem,1404.695,-262.3311,101,27,9,9,-0.18675306739185374,0.30500037374661404,0.3333333333333333
West,Oregon,Springfield,5761.265,-853.3086000000001,163,38,15,10,-0.14811132624519094,0.28917546754054885,0.2631578947368421
West,Oregon,Tigard,1393.7820000000002,-216.2861,26,8,3,5,-0.15517928915712786,0.2018015729863063,0.625
West,Utah,Draper,263.65,92.72550000000001,13,3,2,0,0.3516992224540111,0.09600606865162148,0.0
West,Utah,Layton,4.96,2.3312,4,1,1,0,0.47,0.0,0.0
West,Utah,Lehi,1516.726,451.6626,8,2,2,0,0.2977878667603773,0.0022121332396227134,0.0
West,Utah,Logan,280.276,46.9632,21,5,1,0,0.1675605474603605,0.06788736816566528,0.0
West,Utah,Murray,146.318,37.062799999999996,15,3,2,0,0.25330307959376147,0.09831736355062261,0.0
West,Utah,Orem,2994.0879999999997,514.6335,32,9,5,0,0.17188322454116248,0.003995072957107474,0.0
West,Utah,Pleasant Grove,2138.178,580.6549,30,7,2,0,0.2715652766046606,0.03978041117250295,0.0
West,Utah,Provo,2761.234,388.5674,38,10,4,0,0.14072237267830254,0.0034871365483693166,0.0
West,Utah,Salt Lake City,802.776,329.2601,42,8,5,0,0.4101518979142377,0.10949405562697441,0.0
West,Utah,West Jordan,311.85,102.6723,16,5,2,0,0.3292361712361712,0.0587974987974988,0.0
West,Washington,Auburn,4.18,1.5048,1,1,1,0,0.36,0.0,0.0
West,Washington,Bellevue,103.622,37.0548,18,6,5,0,0.3575958773233483,0.07680222346605935,0.0
West,Washington,Bellingham,3790.24,610.5908,24,3,2,0,0.16109555067752965,0.0013255097302545488,0.0
West,Washington,Covington,413.68,115.10940000000001,20,4,2,0,0.27825710694256434,0.0,0.0
West,Washington,Des Moines,3454.438,1250.3434,17,7,5,1,0.3619527691624513,0.03300148967791577,0.14285714285714285
West,Washington,Edmonds,2523.692,634.2478,42,14,5,0,0.2513174349326304,0.04038464281695231,0.0
West,Washington,Everett,3.856,1.3978,1,1,1,0,0.3625,0.2,0.0
West,Washington,Kent,1351.2540000000001,603.0963,28,8,3,0,0.44632341513882656,0.020535591384003304,0.0
West,Washington,Longview,119.21000000000001,38.8983,10,3,2,0,0.3263006459189665,0.0,0.0
West,Washington,Marysville,102.18,3.3150000000000004,15,2,2,0,0.03244274809160305,0.0,0.0
West,Washington,Olympia,1020.448,139.6269,15,5,3,0,0.13682902019505158,0.15786948477531437,0.0
West,Washington,Pasco,2201.112,357.5244,27,6,2,0,0.16242899043756065,0.09129131093738073,0.0
West,Washington,Redmond,55.230000000000004,20.7322,10,3,2,0,0.37537932283179426,0.08299837045084194,0.0
West,Washington,Renton,1242.6319999999998,185.4324,14,3,1,0,0.1492255148748785,0.19165641959968843,0.0
West,Washington,Seattle,119540.742,29156.0967,1590,428,212,16,0.24390091789793306,0.07309667192796912,0.037383177570093455
West,Washington,Spokane,2027.9180000000001,172.2261,36,7,5,0,0.08492754638008046,0.13877957590001175,0.0
West,Washington,Vancouver,686.836,75.4546,15,5,3,0,0.1098582485484162,0.08804896656552656,0.0
West,Wyoming,Cheyenne,1603.136,100.196,4,1,1,0,0.0625,0.2,0.0
